default|BSC|BSC
default|Result_Time|Result_Time
default|Obj_Name|Obj_Name
default|LAC|LAC
default|CI|CI
default|TARGET_CI|TARGET_CI
1275072051|1278703566|BSCRPT_INTRACELL_HO_REQ
1275072051|1278703567|BSCRPT_INTRACELL_HO_CMD
1275072051|1278703568|BSCRPT_INTRACELL_HO_SUCC
1275072051|1278703569|BSCRPT_INTRABSC_OUTCELL_HO_REQ
1275072051|1278703570|BSCRPT_INTRABSC_OUTCELL_HO_CMD
1275072051|1278703571|BSCRPT_INTRABSC_OUTCELL_HO_SUCC
1275072051|1278703572|BSCRPT_INTRABSC_INCELL_HO_REQ
1275072051|1278703573|BSCRPT_INTRABSC_INCELL_HO_CMD
1275072051|1278703574|BSCRPT_INTRABSC_INCELL_HO_SUCC
1275072051|1278703575|BSCRPT_INTERBSC_OUTCELL_HO_REQ
1275072051|1278703576|BSCRPT_INTERBSC_OUTCELL_HO_CMD
1275072051|1278703577|BSCRPT_INTERBSC_OUTCELL_HO_SUCC
1275072051|1278703578|BSCRPT_INTERBSC_INCELL_HO_REQ
1275072051|1278703579|BSCRPT_INTERBSC_INCELL_HO_CMD
1275072051|1278703580|BSCRPT_INTERBSC_INCELL_HO_SUCC
1275072051|1278703581|BSCRPT_KPI_DUBAND_HO_REQ
1275072051|1278703582|BSCRPT_KPI_DUBAND_HO_SUCC
1275072051|1278703583|BSCRPT_INTERBSC_INCELL_HO_REQ_DIFFERENT_SIG_POINT
1275072051|1278703584|BSCRPT_INTERBSC_INCELL_HO_FAIL_DIFFERENT_SIG_POINT
1275072051|1278703585|BSCRPT_INTERBSC_INCELL_HO_CMD_DIFFERENT_SIG_POINT
1275072051|1278703586|BSCRPT_KPI_INTRABSC_HO_SUCC_RATE
1275072051|1278703587|BSCRPT_KPI_INTRABSC_WIRELESS_HO_SUCC_RATE
1275072051|1278703588|BSCRPT_KPI_INTERBSC_OUTCELL_HO_SUCC_RATE
1275072051|1278703589|BSCRPT_KPI_INTERBSC_OUTCELL_WIRELESS_HO_SUCC_RATE
1275072051|1278703590|BSCRPT_KPI_INTERBSC_INCELL_HO_SUCC_RATE
1275072051|1278703591|BSCRPT_KPI_INTERBSC_INCELL_WIRELESS_HO_SUCC_RATE
1275072051|1278703592|BSCRPT_KPI_HO_SUCC_RATE
1275072051|1278703593|BSCRPT_KPI_WIRELESS_HO_SUCC_RATE
1275072051|1278703594|BSCRPT_KPI_DUBAND_HO_SUCC_RATE
1275072051|1278703595|BSCRPT_INTRABSC_OUTCELL_HO_FAIL
1275072051|1278703596|BSCRPT_INTERBSC_OUTCELL_HO_FAIL
1275072051|1278703597|BSCRPT_KPI_DUBAND_HO_FAIL
1275072054|1278706449|BSCRPT_FR_UP_RX_QLTY_0_AVR
1275072054|1278706450|BSCRPT_FR_UP_RX_QLTY_1_AVR
1275072054|1278706451|BSCRPT_FR_UP_RX_QLTY_2_AVR
1275072054|1278706452|BSCRPT_FR_UP_RX_QLTY_3_AVR
1275072054|1278706453|BSCRPT_FR_UP_RX_QLTY_4_AVR
1275072054|1278706454|BSCRPT_FR_UP_RX_QLTY_5_AVR
1275072054|1278706455|BSCRPT_FR_UP_RX_QLTY_6_AVR
1275072054|1278706456|BSCRPT_FR_UP_RX_QLTY_7_AVR
1275072054|1278706457|BSCRPT_FR_DOWN_RX_QLTY_0_AVR
1275072054|1278706458|BSCRPT_FR_DOWN_RX_QLTY_1_AVR
1275072054|1278706459|BSCRPT_FR_DOWN_RX_QLTY_2_AVR
1275072054|1278706460|BSCRPT_FR_DOWN_RX_QLTY_3_AVR
1275072054|1278706461|BSCRPT_FR_DOWN_RX_QLTY_4_AVR
1275072054|1278706462|BSCRPT_FR_DOWN_RX_QLTY_5_AVR
1275072054|1278706463|BSCRPT_FR_DOWN_RX_QLTY_6_AVR
1275072054|1278706464|BSCRPT_FR_DOWN_RX_QLTY_7_AVR
1275072054|1278706465|BSCRPT_HR_UP_RX_QLTY_0_AVR
1275072054|1278706466|BSCRPT_HR_UP_RX_QLTY_1_AVR
1275072054|1278706467|BSCRPT_HR_UP_RX_QLTY_2_AVR
1275072054|1278706468|BSCRPT_HR_UP_RX_QLTY_3_AVR
1275072054|1278706469|BSCRPT_HR_UP_RX_QLTY_4_AVR
1275072054|1278706470|BSCRPT_HR_UP_RX_QLTY_5_AVR
1275072054|1278706471|BSCRPT_HR_UP_RX_QLTY_6_AVR
1275072054|1278706472|BSCRPT_HR_UP_RX_QLTY_7_AVR
1275072054|1278706473|BSCRPT_HR_DOWN_RX_QLTY_0_AVR
1275072054|1278706474|BSCRPT_HR_DOWN_RX_QLTY_1_AVR
1275072054|1278706475|BSCRPT_HR_DOWN_RX_QLTY_2_AVR
1275072054|1278706476|BSCRPT_HR_DOWN_RX_QLTY_3_AVR
1275072054|1278706477|BSCRPT_HR_DOWN_RX_QLTY_4_AVR
1275072054|1278706478|BSCRPT_HR_DOWN_RX_QLTY_5_AVR
1275072054|1278706479|BSCRPT_HR_DOWN_RX_QLTY_6_AVR
1275072054|1278706480|BSCRPT_HR_DOWN_RX_QLTY_7_AVR
1275072057|1278709417|BSC_ACC_CCCH_8BIT_PS_CHAN_REQ
1275072057|1278709418|BSC_ACC_RACH_8BIT_1PHASE_ACCESS_CHAN_REQ
1275072057|1278709419|BSC_ACC_RACH_8BIT_SINGLE_BLK_REQ
1275072057|1278709420|BSC_ACC_CCCH_11BIT_PS_CHAN_REQ
1275072057|1278709421|BSC_ACC_RACH_11BIT_1PHASE_ACCESS_REQ
1275072057|1278709422|BSC_ACC_RACH_11BIT_SINGLE_BLOCK_REQ
1275072057|1278709423|BSC_ACC_PCCCH_PS_CHAN_REQ
1275072057|1278709424|BSC_ACC_UP_PACCH_UPLINK_RES_REQ
1275072057|1278709425|BSC_ACC_DOWN_PACCH_UPLINK_RES_REQ
1275072058|1278710417|BSC_ASS_UPLINK_ASS
1275072058|1278710418|BSC_ASS_SUCC_UPLINK_ASS
1275072058|1278710419|BSC_ASS_UPLINK_IMM_ASS
1275072058|1278710420|BSC_ASS_SUCC_UPLINK_IMM_ASS
1275072058|1278710421|BSC_ASS_PACCH_UPLINK_ASS
1275072058|1278710422|BSC_ASS_SUCC_PACCH_UPLINK_ASS
1275072058|1278710423|BSC_ASS_DOWN_ASS
1275072058|1278710424|BSC_ASS_SUCC_DOWN_ASS
1275072058|1278710425|BSC_ASS_DOWN_IMM_ASS
1275072058|1278710426|BSC_ASS_SUCC_DOWN_IMM_ASS
1275072058|1278710427|BSC_ASS_PACCH_DOWN_ASS
1275072058|1278710428|BSC_ASS_PACCH_SUCC_DOWN_ASS
1275072059|1278711417|BSC_TBF_UP_GPRS_TBF_ESTB_ATMP
1275072059|1278711418|BSC_TBF_UP_GPRS_TBF_ESTABLISH_SUCC
1275072059|1278711419|BSC_TBF_UP_GPRS_TBF_ESTB_FAIL_NO_CHAN_RES
1275072059|1278711420|BSC_TBF_UP_GPRS_TBF_ESTB_FAIL_MS_NO_RESP
1275072059|1278711421|BSC_TBF_UP_GPRS_TBF_ESTB_FAIL_OTHER_CAUSE
1275072059|1278711422|BSC_TBF_UP_GPRS_TBF_NORMAL_REL
1275072059|1278711423|BSC_TBF_UP_GPRS_TBF_ABNORM_REL_N3101_OVERFLOW
1275072059|1278711424|BSC_TBF_UP_GPRS_TBF_ABNORM_REL_N3103_OVERFLOW
1275072059|1278711425|BSC_TBF_UP_GPRS_TBF_ABNORM_REL_SUSPEND
1275072059|1278711426|BSC_TBF_UP_GPRS_TBF_ABNORM_REL_FLUSH
1275072059|1278711427|BSC_TBF_UP_GPRS_TBF_ABNORM_REL_NO_CHAN_RES
1275072059|1278711428|BSC_TBF_UP_GPRS_TBF_ABNORM_REL_CHAN_PREEMPT
1275072059|1278711429|BSC_TBF_UP_GPRS_TBF_ABNORM_REL_OTHER_CAUSE
1275072059|1278711430|BSC_TBF_DOWN_GPRS_TBF_ESTB_ATMP
1275072059|1278711431|BSC_TBF_DOWN_GPRS_TBF_ESTB_SUCC
1275072059|1278711432|BSC_TBF_DOWN_GPRS_TBF_ESTB_FAIL_NO_CHAN_RES
1275072059|1278711433|BSC_TBF_DOWN_GPRS_TBF_ESTB_FAIL_MS_NO_RESP
1275072059|1278711434|BSC_TBF_DOWN_GPRS_TBF_ESTB_FAIL_OTHER_CAUSE
1275072059|1278711435|BSC_TBF_DOWN_GPRS_TBF_NORMAL_REL
1275072059|1278711436|BSC_TBF_DOWN_GPRS_TBF_ABNORM_REL_N3105_OVERFLOW
1275072059|1278711437|BSC_TBF_DOWN_GPRS_TBF_ABNORM_REL_SUSPEND
1275072059|1278711438|BSC_TBF_DOWN_GPRS_TBF_ABNORM_REL_FLUSH
1275072059|1278711439|BSC_TBF_DOWN_GPRS_TBF_ABNORM_REL_NO_CHAN_RES
1275072059|1278711440|BSC_TBF_DOWN_GPRS_TBF_ABNORM_REL_CHAN_PREEMPT
1275072059|1278711441|BSC_TBF_DOWN_GPRS_TBF_ABNORM_REL_OTHER_CAUSE
1275072059|1278711442|BSC_TBF_DOWN_GPRS_TRANS_INTERRUPT_TIMES
1275072059|1278711443|BSC_TBF_UP_EGPRS_TBF_ESTB_ATMP
1275072059|1278711444|BSC_TBF_UP_EGPRS_TBF_ESTB_SUCC
1275072059|1278711445|BSC_TBF_UP_EGPRS_TBF_ESTB_FAIL_NO_CHAN_RES
1275072059|1278711446|BSC_TBF_UP_EGPRS_TBF_ESTB_FAIL_MS_NO_RESP
1275072059|1278711447|BSC_TBF_UP_EGPRS_TBF_ESTB_FAIL_OTHER_CAUSE
1275072059|1278711448|BSC_TBF_UP_EGPRS_TBF_NORM_REL
1275072059|1278711449|BSC_TBF_UP_EGPRS_TBF_ABNORM_REL_N3101_OVERFLOW
1275072059|1278711450|BSC_TBF_UP_EGPRS_TBF_ABNORM_REL_N3103_OVERFLOW
1275072059|1278711451|BSC_TBF_UP_EGPRS_TBF_ABNORM_REL_SUSPEND
1275072059|1278711452|BSC_TBF_UP_EGPRS_TBF_ABNORM_REL_FLUSH
1275072059|1278711453|BSC_TBF_UP_EGPRS_TBF_ABNORM_REL_NO_CHAN_RES
1275072059|1278711454|BSC_TBF_UP_EGPRS_TBF_ABNORM_REL_CHAN_PREEMPT
1275072059|1278711455|BSC_TBF_UP_EGPRS_TBF_ABNORM_REL_OTHER_CAUSE
1275072059|1278711456|BSC_TBF_DOWN_EGPRS_TBF_ESTB_ATMP
1275072059|1278711457|BSC_TBF_DOWN_EGPRS_TBF_ESTB_SUCC
1275072059|1278711458|BSC_TBF_DOWN_EGPRS_TBF_ESTB_FAIL_NO_CHAN_RES
1275072059|1278711459|BSC_TBF_DOWN_EGPRS_TBF_ESTB_FAIL_MS_NO_RESP
1275072059|1278711460|BSC_TBF_DOWN_EGPRS_TBF_ESTB_FAIL_OTHER_CAUSE
1275072059|1278711461|BSC_TBF_DOWN_EGPRS_TBF_NORM_REL
1275072059|1278711462|BSC_TBF_DOWN_EGPRS_TBF_ABNORM_REL_N3105_OVERFLOW
1275072059|1278711463|BSC_TBF_DOWN_EGPRS_TBF_ABNORM_REL_SUSPEND
1275072059|1278711464|BSC_TBF_DOWN_EGPRS_TBF_ABNORM_REL_FLUSH
1275072059|1278711465|BSC_TBF_DOWN_EGPRS_TBF_ABNORM_REL_NO_CHAN_RES
1275072059|1278711466|BSC_TBF_DOWN_EGPRS_TBF_ABNORM_REL_CHAN_PREEMPT
1275072059|1278711467|BSC_TBF_DOWN_EGPRS_TBF_ABNORM_REL_OTHER_CAUSE
1275072059|1278711468|BSC_TBF_DOWN_EGPRS_TRANS_INTERRUPT_TIMES
1275072060|1278712417|BSC_PSTRAN_UP_CS1_RLC_BLK
1275072060|1278712418|BSC_PSTRAN_UP_CS2_RLC_BLK
1275072060|1278712419|BSC_PSTRAN_UP_CS3_RLC_BLK
1275072060|1278712420|BSC_PSTRAN_UP_CS4_RLC_BLK
1275072060|1278712421|BSC_PSTRAN_DOWN_CS1_RLC_BLK
1275072060|1278712422|BSC_PSTRAN_DOWN_CS2_RLC_BLK
1275072060|1278712423|BSC_PSTRAN_DOWN_CS3_RLC_BLK
1275072060|1278712424|BSC_PSTRAN_DOWN_CS4_RLC_BLK
1275072060|1278712425|BSC_PSTRAN_UP_EGPRS_MCS1_RLC_DATA_BLK
1275072060|1278712426|BSC_PSTRAN_UP_EGPRS_MCS2_RLC_DATA_BLK
1275072060|1278712427|BSC_PSTRAN_UP_EGPRS_MCS3_RLC_DATA_BLK
1275072060|1278712428|BSC_PSTRAN_UP_EGPRS_MCS4_RLC_DATA_BLK
1275072060|1278712429|BSC_PSTRAN_UP_EGPRS_MCS5_RLC_DATA_BLK
1275072060|1278712430|BSC_PSTRAN_UP_EGPRS_MCS6_RLC_DATA_BLK
1275072060|1278712431|BSC_PSTRAN_UP_EGPRS_MCS7_RLC_DATA_BLK
1275072060|1278712432|BSC_PSTRAN_UP_EGPRS_MCS8_RLC_DATA_BLK
1275072060|1278712433|BSC_PSTRAN_UP_EGPRS_MCS9_RLC_DATA_BLK
1275072060|1278712434|BSC_PSTRAN_DOWN_EGPRS_MCS1_RLC_DATA_BLK
1275072060|1278712435|BSC_PSTRAN_DOWN_EGPRS_MCS2_RLC_DATA_BLK
1275072060|1278712436|BSC_PSTRAN_DOWN_EGPRS_MCS3_RLC_DATA_BLK
1275072060|1278712437|BSC_PSTRAN_DOWN_EGPRS_MCS4_RLC_DATA_BLK
1275072060|1278712438|BSC_PSTRAN_DOWN_EGPRS_MCS5_RLC_DATA_BLK
1275072060|1278712439|BSC_PSTRAN_DOWN_EGPRS_MCS6_RLC_DATA_BLK
1275072060|1278712440|BSC_PSTRAN_DOWN_EGPRS_MCS7_RLC_DATA_BLK
1275072060|1278712441|BSC_PSTRAN_DOWN_EGPRS_MCS8_RLC_DATA_BLK
1275072060|1278712442|BSC_PSTRAN_DOWN_EGPRS_MCS9_RLC_DATA_BLK
1275072060|1278712443|BSC_PSTRAN_UP_RLC_GPRS_BLK_THROUGHPUT
1275072060|1278712444|BSC_PSTRAN_DOWN_RLC_GPRS_BLK_THROUGHPUT
1275072060|1278712445|BSC_PSTRAN_UP_RLC_EGPRS_BLK_THROUGHPUT
1275072060|1278712446|BSC_PSTRAN_DOWN_RLC_EGPRS_BLK_THROUGHPUT
1275072060|1278712447|BSC_PSTRAN_TX_UPLINK_LLC_PDU
1275072060|1278712448|BSC_PSTRAN_TX_UPLINK_LLC_PDU_TOTAL_BYTE
1275072060|1278712449|BSC_PSTRAN_TX_UP_BKGND_LLC_PDU_TOTAL_BYTE
1275072060|1278712450|BSC_PSTRAN_TX_UP_GPRS_INTACT_THP1_LLC_PDU_TOTAL_BYTE
1275072060|1278712451|BSC_PSTRAN_TX_UP_GPRS_INTACT_THP2_LLC_PDU_TOTAL_BYTE
1275072060|1278712452|BSC_PSTRAN_TX_UP_GPRS_INTACT_THP3_LLC_PDU_TOTAL_BYTE
1275072060|1278712453|BSC_PSTRAN_TX_UP_STRM_LLC_PDU_TOTAL_BYTE
1275072060|1278712454|BSC_PSTRAN_TX_UP_EGPRS_BKGND_LLC_PDU_TOTAL_BYTE
1275072060|1278712455|BSC_PSTRAN_TX_UP_EGPRS_INTACT_THP1_LLC_PDU_TOTAL_BYTE
1275072060|1278712456|BSC_PSTRAN_TX_UP_EGPRS_INTACT_THP2_LLC_PDU_TOTAL_BYTE
1275072060|1278712457|BSC_PSTRAN_TX_UP_EGPRS_INTACT_THP3_LLC_PDU_TOTAL_BYTE
1275072060|1278712458|BSC_PSTRAN_TX_UP_EGPRS_STRM_LLC_PDU_TOTAL_BYTE
1275072060|1278712459|BSC_PSTRAN_TX_UP_GPRS_BKGND_LLC_PDU_TRANS_TIMES
1275072060|1278712460|BSC_PSTRAN_TX_UP_GPRS_INTACT_THP1_LLC_PDU_TRANS_TIMES
1275072060|1278712461|BSC_PSTRAN_TX_UP_GPRS_INTACT_THP2_LLC_PDU_TRANS_TIMES
1275072060|1278712462|BSC_PSTRAN_TX_UP_GPRS_INTACT_THP3_LLC_PDU_TRANS_TIMES
1275072060|1278712463|BSC_PSTRAN_TX_UP_EGPRS_BKGND_LLC_PDU_TRANS_TIMES
1275072060|1278712464|BSC_PSTRAN_TX_UP_EGPRS_INTACT_THP1_LLC_PDU_TRANS_TIMES
1275072060|1278712465|BSC_PSTRAN_TX_UP_EGPRS_INTACT_THP2_LLC_PDU_TRANS_TIMES
1275072060|1278712466|BSC_PSTRAN_TX_UP_EGPRS_INTACT_THP3_LLC_PDU_TRANS_TIMES
1275072060|1278712467|BSC_PSTRAN_TX_UP_GPRS_BKGND_LLC_PDU_TRANS_DUR
1275072060|1278712468|BSC_PSTRAN_TX_UP_GPRS_INTACT_THP1_LLC_PDU_TRANS_DUR
1275072060|1278712469|BSC_PSTRAN_TX_UP_GPRS_INTACT_THP2_LLC_PDU_TRANS_DUR
1275072060|1278712470|BSC_PSTRAN_TX_UP_GPRS_INTACT_THP3_LLC_PDU_TRANS_DUR
1275072060|1278712471|BSC_PSTRAN_TX_UP_EGPRS_BKGND_LLC_PDU_TRANS_DUR
1275072060|1278712472|BSC_PSTRAN_TX_UP_EGPRS_INTACT_THP1_LLC_PDU_TRANS_DUR
1275072060|1278712473|BSC_PSTRAN_TX_UP_EGPRS_INTACT_THP2_LLC_PDU_TRANS_DUR
1275072060|1278712474|BSC_PSTRAN_TX_UP_EGPRS_INTACT_THP3_LLC_PDU_TRANS_DUR
1275072060|1278712475|BSC_PSTRAN_TX_LLC_PDU
1275072060|1278712476|BSC_PSTRAN_TX_LLC_PDU_TOTAL_BYTE
1275072060|1278712477|BSC_PSTRAN_TX_DOWN_BKGND_LLC_PDU_TOTAL_BYTE
1275072060|1278712478|BSC_PSTRAN_TX_DOWN_INTACT_THP1_LLC_PDU_TOTAL_BYTE
1275072060|1278712479|BSC_PSTRAN_TX_DOWN_INTACT_THP2_LLC_PDU_TOTAL_BYTE
1275072060|1278712480|BSC_PSTRAN_TX_DOWN_INTACT_THP3_LLC_PDU_TOTAL_BYTE
1275072060|1278712481|BSC_PSTRAN_TX_DOWN_STRM_LLC_PDU_TOTAL_BYTE
1275072060|1278712482|BSC_PSTRAN_TX_DOWN_EGPRS_BKGND_LLC_PDU_TOTAL_BYTE
1275072060|1278712483|BSC_PSTRAN_TX_DOWN_EGPRS_INTACT_THP1_LLC_PDU_TOTAL_BYTE
1275072060|1278712484|BSC_PSTRAN_TX_DOWN_EGPRS_INTACT_THP2_LLC_PDU_TOTAL_BYTE
1275072060|1278712485|BSC_PSTRAN_TX_DOWN_EGPRS_INTACT_THP3_LLC_PDU_TOTAL_BYTE
1275072060|1278712486|BSC_PSTRAN_TX_DOWN_EGPRS_STRM_LLC_PDU_TOTAL_BYTE
1275072060|1278712487|BSC_PSTRAN_TX_DOWN_GPRS_BKGND_LLC_PDU_TRANS_TIMES
1275072060|1278712488|BSC_PSTRAN_TX_DOWN_GPRS_INTACT_THP1_LLC_PDU_TRANS_TIMES
1275072060|1278712489|BSC_PSTRAN_TX_DOWN_GPRS_INTACT_THP2_LLC_PDU_TRANS_TIMES
1275072060|1278712490|BSC_PSTRAN_TX_DOWN_GPRS_INTACT_THP3_LLC_PDU_TRANS_TIMES
1275072060|1278712491|BSC_PSTRAN_TX_DOWN_EGPRS_BKGND_LLC_PDU_TRANS_TIMES
1275072060|1278712492|BSC_PSTRAN_TX_DOWN_EGPRS_INTACT_THP1_LLC_PDU_TRANS_TIMES
1275072060|1278712493|BSC_PSTRAN_TX_DOWN_EGPRS_INTACT_THP2_LLC_PDU_TRANS_TIMES
1275072060|1278712494|BSC_PSTRAN_TX_DOWN_EGPRS_INTACT_THP3_LLC_PDU_TRANS_TIMES
1275072060|1278712495|BSC_PSTRAN_TX_DOWN_GPRS_BKGND_LLC_PDU_TRANS_DUR
1275072060|1278712496|BSC_PSTRAN_TX_DOWN_GPRS_INTACT_THP1_LLC_PDU_TRANS_DUR
1275072060|1278712497|BSC_PSTRAN_TX_DOWN_GPRS_INTACT_THP2_LLC_PDU_TRANS_DUR
1275072060|1278712498|BSC_PSTRAN_TX_DOWN_GPRS_INTACT_THP3_LLC_PDU_TRANS_DUR
1275072060|1278712499|BSC_PSTRAN_TX_DOWN_EGPRS_BKGND_LLC_PDU_TRANS_DUR
1275072060|1278712500|BSC_PSTRAN_TX_DOWN_EGPRS_INTACT_THP1_LLC_PDU_TRANS_DUR
1275072060|1278712501|BSC_PSTRAN_TX_DOWN_EGPRS_INTACT_THP2_LLC_PDU_TRANS_DUR
1275072060|1278712502|BSC_PSTRAN_TX_DOWN_EGPRS_INTACT_THP3_LLC_PDU_TRANS_DUR
1275072061|1278713417|BSC_TCH_TO_PDTCH_ATMPT
1275072061|1278713418|BSC_TCH_TO_PDTCH_SUCC
1275072061|1278713419|BSC_DISTRIBUTE_SUCC_PERCENT
1275072517|1279169417|CCCH_8BIT_PS_CHAN_REQ
1275072517|1279169418|RACH_8BIT_1PHASE_ACCESS_CHAN_REQ
1275072517|1279169419|RACH_8BIT_SINGLE_BLK_REQ
1275072517|1279169420|CCCH_11BIT_PS_CHAN_REQ
1275072517|1279169421|RACH_11BIT_1PHASE_ACCESS_REQ
1275072517|1279169422|RACH_11BIT_SINGLE_BLOCK_REQ
1275072517|1279169423|CCCH_PS_ACCESS_REQ_AVG_REACH_TIME
1275072517|1279169424|PCCCH_PS_CHAN_REQ
1275072517|1279169425|PCCCH_PS_ACCESS_REQ_AVG_REACH_TIME
1275072517|1279169426|UP_PACCH_UPLINK_RES_REQ
1275072517|1279169427|DOWN_PACCH_UPLINK_RES_REQ
1275072518|1279170417|UPLINK_ASS
1275072518|1279170418|SUCC_UPLINK_ASS
1275072518|1279170419|UPLINK_IMM_ASS
1275072518|1279170420|SUCC_UPLINK_IMM_ASS
1275072518|1279170421|PACCH_UPLINK_ASS
1275072518|1279170422|SUCC_PACCH_UPLINK_ASS
1275072518|1279170423|DOWN_ASS
1275072518|1279170424|SUCC_DOWN_ASS
1275072518|1279170425|DOWN_IMM_ASS
1275072518|1279170426|SUCC_DOWN_IMM_ASS
1275072518|1279170427|PACCH_DOWN_ASS
1275072518|1279170428|PACCH_SUCC_DOWN_ASS
1275072518|1279170429|UPLINK_ASS_SUCC_RATE
1275072518|1279170430|DOWNLINK_ASS_SUCC_RATE
1275072519|1279171417|RX_GB_PS_PAGING_REQ
1275072519|1279171418|RX_GB_CS_PAGING_REQ
1275072519|1279171419|PACCH_CS_PAGING_REQ
1275072519|1279171420|PPCH_PS_PAGING_REQ
1275072519|1279171421|PPCH_CS_PAGING_REQ
1275072519|1279171422|PPCH_QUEUE_DISCARD_PAGING_MSG
1275072519|1279171423|DCCH_PACKET_NOTIFICATION_PAGING_MSG
1275072520|1279172417|OLCELL_INTO_ULCELL_REQ
1275072520|1279172418|ULCELL_INTO_OLCELL_REQ
1275072520|1279172419|OLCELL_INTO_ULCELL_SUCC_NUM
1275072520|1279172420|ULCELL_INTO_OLCELL_SUCC_NUM
1275072520|1279172421|OLCELL_INTO_ULCELL_FAIL_NUM
1275072520|1279172422|ULCELL_INTO_OLCELL_FAIL_NUM
1275072520|1279172423|MOBILE_INTO_CELL_NUM
1275072520|1279172424|MOBILE_SHORT_INTV_OUTCELL_NUM
1275072520|1279172425|MOBILE_PP_CELL_RESELECT_RATE
1275072520|1279172426|NC_CELL_RESELECT_ATMPT
1275072520|1279172427|NC_CELL_URG_RESELECT_ATMPT
1275072520|1279172428|NC_CELL_LOAD_RESELECT_ATMPT
1275072520|1279172429|NC_CELL_GENERAL_RESELECT_ATMPT
1275072520|1279172430|NC_CELL_RESELECT_FAIL_ATMPT
1275072520|1279172431|NC_CELL_INTRABSC_RESELECT_ATMPT
1275072520|1279172432|NC_CELL_INTERBSC_RESELECT_ATMPT
1275072520|1279172433|NC_CELL_INTERRAN_RESELECT_ATMPT
1275072520|1279172434|NC_CELL_2G_TO_3G_RESELECT_ATMPT
1275072520|1279172435|NC_CELL_2G_TO_3G_RESELECT_FAIL
1275072521|1279173417|UP_GPRS_TBF_ESTB_ATMP
1275072521|1279173418|UP_GPRS_TBF_ESTABLISH_SUCC
1275072521|1279173419|UP_GPRS_TBF_ESTB_FAIL_NO_CHAN_RES
1275072521|1279173420|UP_GPRS_TBF_ESTB_FAIL_MS_NO_RESP
1275072521|1279173421|UP_GPRS_TBF_NORMAL_REL
1275072521|1279173422|UP_GPRS_TBF_ABNORM_REL_N3101_OVERFLOW
1275072521|1279173423|UP_GPRS_TBF_ABNORM_REL_N3103_OVERFLOW
1275072521|1279173424|UP_GPRS_TBF_ABNORM_REL_SUSPEND
1275072521|1279173425|UP_GPRS_TBF_ABNORM_REL_FLUSH
1275072521|1279173426|UP_GPRS_TBF_ABNORM_REL_NO_CHAN_RES
1275072521|1279173427|UP_GPRS_TBF_TOTAL_SAMPLE_NUM
1275072521|1279173428|UP_GPRS_TBF_SAMPLE_TIMES
1275072521|1279173429|UP_GPRS_TBF_AVG_NUM
1275072521|1279173430|UP_GPRS_TBF_TOTAL_TIME
1275072521|1279173431|UP_GPRS_TBF_AVG_TIME
1275072521|1279173432|UP_GPRS_TBF_ESTB_FAIL_OTHER_CAUSE
1275072521|1279173433|UP_GPRS_TBF_ABNORM_REL_CHAN_PREEMPT
1275072521|1279173434|UP_GPRS_TBF_ABNORM_REL_OTHER_CAUSE
1275072521|1279173450|UP_GPRS_TBF_ABNORM_REL_EGPRS_TBF_CONNECT
1275072521|1279173451|UP_GPRS_TBF_MOVE_EGPRS_TBF_CONNECT
1275072521|1279173452|UP_GPRS_TBF_CONCURR_MAX_NUM
1275072521|1279173453|UP_GPRS_TBF_ESTB_FAIL_SEND_ASSMSG_FAIL
1275072521|1279173454|UP_GPRS_TBF_ESTB_FAIL_MS_RESP_ASS_FAILURE
1275072521|1279173455|UP_GPRS_TBF_ABNORM_REL_CS_HO
1275072522|1279174417|DOWN_GPRS_TBF_ESTB_ATMP
1275072522|1279174418|DOWN_GPRS_TBF_ESTB_SUCC
1275072522|1279174419|DOWN_GPRS_TBF_ESTB_FAIL_NO_CHAN_RES
1275072522|1279174420|DOWN_GPRS_TBF_ESTB_FAIL_MS_NO_RESP
1275072522|1279174421|DOWN_GPRS_TBF_NORMAL_REL
1275072522|1279174422|DOWN_GPRS_TBF_ABNORM_REL_N3105_OVERFLOW
1275072522|1279174423|DOWN_GPRS_TBF_ABNORM_REL_SUSPEND
1275072522|1279174424|DOWN_GPRS_TBF_ABNORM_REL_FLUSH
1275072522|1279174425|DOWN_GPRS_TBF_ABNORM_REL_NO_CHAN_RES
1275072522|1279174426|DOWN_GPRS_TBF_TOTAL_SAMPLE_NUM
1275072522|1279174427|DOWN_GPRS_TBF_SAMPLE_TIMES
1275072522|1279174428|DOWN_GPRS_TBF_AVG_NUM
1275072522|1279174429|DOWN_GPRS_TBF_TOTAL_TIME
1275072522|1279174430|DOWN_GPRS_TBF_AVG_TIME
1275072522|1279174431|DOWN_GPRS_TBF_ESTB_FAIL_OTHER_CAUSE
1275072522|1279174432|DOWN_GPRS_TBF_ABNORM_REL_CHAN_PREEMPT
1275072522|1279174433|DOWN_GPRS_TBF_ABNORM_REL_OTHER_CAUSE
1275072522|1279174434|DOWN_GPRS_TRANS_INTERRUPT_TIMES
1275072522|1279174448|DOWN_GPRS_TBF_ABNORM_REL_EGPRS_TBF_CONNECT
1275072522|1279174449|DOWN_GPRS_TBF_MOVE_EGPRS_TBF_CONNECT
1275072522|1279174450|DOWN_GPRS_TBF_CONCURR_MAX_NUM
1275072522|1279174451|DOWN_GPRS_TBF_ESTB_FAIL_SEND_ASSMSG_FAIL
1275072522|1279174452|DOWN_GPRS_TBF_ESTB_FAIL_MS_RESP_ASS_FAILURE
